Source,Target,Type,Id,Label,Weight
7605,8017,Undirected,27220,,1
2154,6457,Undirected,27221,,1
2220,4442,Undirected,27222,,1
2425,5990,Undirected,27223,,1
1770,2889,Undirected,27224,,1
5262,5574,Undirected,27225,,1
3066,5208,Undirected,27226,,1
3406,6299,Undirected,27227,,1
2725,4076,Undirected,27228,,1
5347,837,Undirected,27229,,1
264,4840,Undirected,27230,,1
7630,8564,Undirected,27231,,1
5669,5870,Undirected,27232,,1
6911,7379,Undirected,27233,,1
2280,6547,Undirected,27234,,1
1900,2825,Undirected,27235,,1
7358,8119,Undirected,27236,,1
6742,8233,Undirected,27237,,1
5246,975,Undirected,27238,,1
111,4620,Undirected,27239,,1
2850,2924,Undirected,27240,,1
7750,8075,Undirected,27241,,1
8306,8637,Undirected,27242,,1
527,6882,Undirected,27243,,1
3661,6099,Undirected,27244,,1
1478,6451,Undirected,27245,,1
3269,4158,Undirected,27246,,1
3558,6163,Undirected,27247,,1
2493,3901,Undirected,27248,,1
2350,4272,Undirected,27249,,1
3211,5057,Undirected,27250,,1
6301,6452,Undirected,27251,,1
1443,6031,Undirected,27252,,1
4848,5367,Undirected,27253,,1
1857,2146,Undirected,27254,,1
7329,7574,Undirected,27255,,1
1207,2443,Undirected,27256,,1
7940,8623,Undirected,27257,,1
7413,8535,Undirected,27258,,1
7387,7645,Undirected,27259,,1
7732,8620,Undirected,27260,,1
3108,3995,Undirected,27261,,1
5897,838,Undirected,27262,,1
7363,8827,Undirected,27263,,1
1673,4211,Undirected,27264,,1
3272,5103,Undirected,27265,,1
8574,8844,Undirected,27266,,1
1456,2183,Undirected,27267,,1
4982,6484,Undirected,27268,,1
1785,746,Undirected,27269,,1
1038,1785,Undirected,27270,,1
3408,5666,Undirected,27271,,1
3446,4333,Undirected,27272,,1
6791,8427,Undirected,27273,,1
2258,3640,Undirected,27274,,1
1725,2793,Undirected,27275,,1
2244,5871,Undirected,27276,,1
4623,6533,Undirected,27277,,1
4059,550,Undirected,27278,,1
2673,5206,Undirected,27279,,1
3011,3014,Undirected,27280,,1
7312,8106,Undirected,27281,,1
2180,2970,Undirected,27282,,1
1330,5310,Undirected,27283,,1
386,5708,Undirected,27284,,1
2364,2386,Undirected,27285,,1
8174,8654,Undirected,27286,,1
7254,8497,Undirected,27287,,1
3656,5324,Undirected,27288,,1
2361,2386,Undirected,27289,,1
6707,6711,Undirected,27290,,1
8400,8626,Undirected,27291,,1
7160,7524,Undirected,27292,,1
265,3860,Undirected,27293,,1
2448,3712,Undirected,27294,,1
6960,705,Undirected,27295,,1
3865,5778,Undirected,27296,,1
2216,3080,Undirected,27297,,1
7554,7782,Undirected,27298,,1
1031,3692,Undirected,27299,,1
6066,6096,Undirected,27300,,1
7986,8661,Undirected,27301,,1
2494,3526,Undirected,27302,,1
7463,8526,Undirected,27303,,1
2508,6538,Undirected,27304,,1
3253,3668,Undirected,27305,,1
4443,4508,Undirected,27306,,1
6989,7940,Undirected,27307,,1
7142,7682,Undirected,27308,,1
6992,7629,Undirected,27309,,1
5208,86,Undirected,27310,,1
3795,4169,Undirected,27311,,1
6740,7645,Undirected,27312,,1
2835,4919,Undirected,27313,,1
7118,8164,Undirected,27314,,1
3164,3417,Undirected,27315,,1
3656,4003,Undirected,27316,,1
8066,8821,Undirected,27317,,1
151,2556,Undirected,27318,,1
2273,6005,Undirected,27319,,1
7253,8522,Undirected,27320,,1
5444,734,Undirected,27321,,1
4013,4348,Undirected,27322,,1
6830,8105,Undirected,27323,,1
2390,5867,Undirected,27324,,1
7564,8804,Undirected,27325,,1
7855,8563,Undirected,27326,,1
7982,8674,Undirected,27327,,1
2390,6267,Undirected,27328,,1
1481,837,Undirected,27329,,1
2889,2889,Undirected,27330,,1
14,6123,Undirected,27331,,1
6777,7830,Undirected,27332,,1
7403,7946,Undirected,27333,,1
1169,945,Undirected,27334,,1
5221,6534,Undirected,27335,,1
804,8290,Undirected,27336,,1
3486,6178,Undirected,27337,,1
299,4468,Undirected,27338,,1
1280,4723,Undirected,27339,,1
8630,8631,Undirected,27340,,1
279,6249,Undirected,27341,,1
4013,4154,Undirected,27342,,1
3721,4064,Undirected,27343,,1
4269,5073,Undirected,27344,,1
3267,5867,Undirected,27345,,1
7850,7873,Undirected,27346,,1
2668,5781,Undirected,27347,,1
3275,5678,Undirected,27348,,1
2734,6283,Undirected,27349,,1
3499,6963,Undirected,27350,,1
7469,8396,Undirected,27351,,1
3078,6116,Undirected,27352,,1
7070,8567,Undirected,27353,,1
1785,2319,Undirected,27354,,1
4212,4419,Undirected,27355,,1
3352,5035,Undirected,27356,,1
3827,654,Undirected,27357,,1
3251,4048,Undirected,27358,,1
6701,7982,Undirected,27359,,1
2586,4333,Undirected,27360,,1
2319,4407,Undirected,27361,,1
5307,921,Undirected,27362,,1
3135,4508,Undirected,27363,,1
3112,350,Undirected,27364,,1
4119,6016,Undirected,27365,,1
4638,4953,Undirected,27366,,1
3132,6931,Undirected,27367,,1
2903,2916,Undirected,27368,,1
3578,6064,Undirected,27369,,1
6776,7546,Undirected,27370,,1
7284,8456,Undirected,27371,,1
7708,8445,Undirected,27372,,1
2173,5401,Undirected,27373,,1
2279,5718,Undirected,27374,,1
7377,7803,Undirected,27375,,1
2559,4429,Undirected,27376,,1
2926,724,Undirected,27377,,1
1460,2294,Undirected,27378,,1
2599,6065,Undirected,27379,,1
7843,8106,Undirected,27380,,1
7946,8213,Undirected,27381,,1
7754,8502,Undirected,27382,,1
8806,8859,Undirected,27383,,1
1831,3231,Undirected,27384,,1
1365,885,Undirected,27385,,1
5192,72,Undirected,27386,,1
1509,468,Undirected,27387,,1
213,2985,Undirected,27388,,1
7394,7425,Undirected,27389,,1
2875,4003,Undirected,27390,,1
8059,8216,Undirected,27391,,1
7715,7982,Undirected,27392,,1
478,4969,Undirected,27393,,1
4064,6606,Undirected,27394,,1
3668,5346,Undirected,27395,,1
6005,797,Undirected,27396,,1
3161,5195,Undirected,27397,,1
563,5674,Undirected,27398,,1
2165,4418,Undirected,27399,,1
8097,8367,Undirected,27400,,1
8011,8340,Undirected,27401,,1
1495,3869,Undirected,27402,,1
6647,6926,Undirected,27403,,1
1531,3689,Undirected,27404,,1
7407,7733,Undirected,27405,,1
3582,6238,Undirected,27406,,1
1899,2804,Undirected,27407,,1
3262,637,Undirected,27408,,1
7639,7694,Undirected,27409,,1
315,6616,Undirected,27410,,1
4233,5841,Undirected,27411,,1
8134,8593,Undirected,27412,,1
7802,8668,Undirected,27413,,1
4643,942,Undirected,27414,,1
7759,7910,Undirected,27415,,1
7361,8521,Undirected,27416,,1
7670,8410,Undirected,27417,,1
7090,8584,Undirected,27418,,1
7070,7158,Undirected,27419,,1
312,5542,Undirected,27420,,1
4427,755,Undirected,27421,,1
3141,5414,Undirected,27422,,1
7413,7990,Undirected,27423,,1
3459,3725,Undirected,27424,,1
3280,5788,Undirected,27425,,1
3239,3445,Undirected,27426,,1
5583,6062,Undirected,27427,,1
7850,8142,Undirected,27428,,1
8369,8779,Undirected,27429,,1
3659,4003,Undirected,27430,,1
4636,5202,Undirected,27431,,1
6779,8310,Undirected,27432,,1
8417,8655,Undirected,27433,,1
3468,3630,Undirected,27434,,1
1668,948,Undirected,27435,,1
6166,7182,Undirected,27436,,1
3933,606,Undirected,27437,,1
1783,4508,Undirected,27438,,1
139,2616,Undirected,27439,,1
7687,8457,Undirected,27440,,1
5698,625,Undirected,27441,,1
4030,636,Undirected,27442,,1
7507,7686,Undirected,27443,,1
6758,927,Undirected,27444,,1
2835,2889,Undirected,27445,,1
7106,7808,Undirected,27446,,1
3785,4216,Undirected,27447,,1
7471,7758,Undirected,27448,,1
2865,4883,Undirected,27449,,1
3954,4333,Undirected,27450,,1
7403,7635,Undirected,27451,,1
4203,782,Undirected,27452,,1
3908,4206,Undirected,27453,,1
3279,6934,Undirected,27454,,1
3234,921,Undirected,27455,,1
7385,7486,Undirected,27456,,1
6323,6497,Undirected,27457,,1
2978,3972,Undirected,27458,,1
7622,8143,Undirected,27459,,1
8208,8505,Undirected,27460,,1
2448,4274,Undirected,27461,,1
3550,555,Undirected,27462,,1
5347,6336,Undirected,27463,,1
2570,6486,Undirected,27464,,1
2266,5674,Undirected,27465,,1
6718,7451,Undirected,27466,,1
5502,5978,Undirected,27467,,1
4095,6616,Undirected,27468,,1
2152,6233,Undirected,27469,,1
1945,5204,Undirected,27470,,1
4339,6478,Undirected,27471,,1
7463,7750,Undirected,27472,,1
3161,4009,Undirected,27473,,1
398,6095,Undirected,27474,,1
1549,4147,Undirected,27475,,1
8275,8333,Undirected,27476,,1
7375,7892,Undirected,27477,,1
2593,6250,Undirected,27478,,1
1588,3674,Undirected,27479,,1
6802,8443,Undirected,27480,,1
3219,3532,Undirected,27481,,1
8075,8231,Undirected,27482,,1
234,5117,Undirected,27483,,1
4998,6491,Undirected,27484,,1
8521,8637,Undirected,27485,,1
285,5688,Undirected,27486,,1
500,511,Undirected,27487,,1
468,5262,Undirected,27488,,1
3817,5810,Undirected,27489,,1
6293,843,Undirected,27490,,1
2492,501,Undirected,27491,,1
1207,1239,Undirected,27492,,1
3918,6099,Undirected,27493,,1
2166,5761,Undirected,27494,,1
7387,7860,Undirected,27495,,1
6977,8459,Undirected,27496,,1
7386,8366,Undirected,27497,,1
1371,3444,Undirected,27498,,1
7165,8385,Undirected,27499,,1
1334,2572,Undirected,27500,,1
7073,7942,Undirected,27501,,1
7491,8143,Undirected,27502,,1
4435,5913,Undirected,27503,,1
2993,5750,Undirected,27504,,1
3670,4004,Undirected,27505,,1
2165,4333,Undirected,27506,,1
7297,7528,Undirected,27507,,1
1235,6240,Undirected,27508,,1
8134,8525,Undirected,27509,,1
8006,8107,Undirected,27510,,1
7318,8596,Undirected,27511,,1
4161,5457,Undirected,27512,,1
3699,4053,Undirected,27513,,1
1521,3057,Undirected,27514,,1
4157,4653,Undirected,27515,,1
2868,4950,Undirected,27516,,1
8473,8859,Undirected,27517,,1
7523,8485,Undirected,27518,,1
7394,7469,Undirected,27519,,1
3656,6010,Undirected,27520,,1
315,6624,Undirected,27521,,1
502,897,Undirected,27522,,1
2123,3371,Undirected,27523,,1
7844,8311,Undirected,27524,,1
1743,5720,Undirected,27525,,1
7394,7735,Undirected,27526,,1
5395,64,Undirected,27527,,1
6819,7404,Undirected,27528,,1
7525,8625,Undirected,27529,,1
275,5720,Undirected,27530,,1
2153,3582,Undirected,27531,,1
2605,4688,Undirected,27532,,1
7823,8079,Undirected,27533,,1
5593,933,Undirected,27534,,1
2386,6877,Undirected,27535,,1
7069,8189,Undirected,27536,,1
2665,5103,Undirected,27537,,1
4095,997,Undirected,27538,,1
4950,5828,Undirected,27539,,1
1167,6967,Undirected,27540,,1
212,2976,Undirected,27541,,1
3838,555,Undirected,27542,,1
6913,8281,Undirected,27543,,1
341,5954,Undirected,27544,,1
1365,2209,Undirected,27545,,1
4013,630,Undirected,27546,,1
3321,736,Undirected,27547,,1
4611,6863,Undirected,27548,,1
7470,7735,Undirected,27549,,1
7395,7962,Undirected,27550,,1
7676,8422,Undirected,27551,,1
3598,6929,Undirected,27552,,1
1624,6497,Undirected,27553,,1
6575,6959,Undirected,27554,,1
5825,6005,Undirected,27555,,1
2868,5528,Undirected,27556,,1
2152,989,Undirected,27557,,1
1023,641,Undirected,27558,,1
2363,2782,Undirected,27559,,1
1816,6457,Undirected,27560,,1
2644,8290,Undirected,27561,,1
2538,4508,Undirected,27562,,1
8525,8834,Undirected,27563,,1
3007,5208,Undirected,27564,,1
7282,7992,Undirected,27565,,1
5412,5517,Undirected,27566,,1
167,6109,Undirected,27567,,1
6000,6406,Undirected,27568,,1
6914,906,Undirected,27569,,1
7321,7965,Undirected,27570,,1
4559,5829,Undirected,27571,,1
2275,5503,Undirected,27572,,1
2771,2889,Undirected,27573,,1
4674,6003,Undirected,27574,,1
7965,8482,Undirected,27575,,1
3149,6962,Undirected,27576,,1
4537,699,Undirected,27577,,1
174,480,Undirected,27578,,1
3827,4147,Undirected,27579,,1
1769,4875,Undirected,27580,,1
7111,8258,Undirected,27581,,1
4955,5519,Undirected,27582,,1
2406,2759,Undirected,27583,,1
526,840,Undirected,27584,,1
1451,4303,Undirected,27585,,1
8142,8620,Undirected,27586,,1
2889,5000,Undirected,27587,,1
2796,954,Undirected,27588,,1
1486,4508,Undirected,27589,,1
3049,5202,Undirected,27590,,1
541,6201,Undirected,27591,,1
3459,4521,Undirected,27592,,1
1438,5390,Undirected,27593,,1
4877,6269,Undirected,27594,,1
3161,6032,Undirected,27595,,1
1179,343,Undirected,27596,,1
1785,2506,Undirected,27597,,1
7253,7493,Undirected,27598,,1
2842,829,Undirected,27599,,1
2747,6031,Undirected,27600,,1
8183,8500,Undirected,27601,,1
7039,7543,Undirected,27602,,1
7087,7707,Undirected,27603,,1
2551,2752,Undirected,27604,,1
5573,6182,Undirected,27605,,1
4161,4266,Undirected,27606,,1
137,5231,Undirected,27607,,1
7318,7830,Undirected,27608,,1
8031,8231,Undirected,27609,,1
7302,8841,Undirected,27610,,1
2233,5029,Undirected,27611,,1
5412,976,Undirected,27612,,1
213,2997,Undirected,27613,,1
473,834,Undirected,27614,,1
1672,3933,Undirected,27615,,1
3512,4147,Undirected,27616,,1
2287,2439,Undirected,27617,,1
7909,8335,Undirected,27618,,1
4467,885,Undirected,27619,,1
7471,8048,Undirected,27620,,1
4157,4174,Undirected,27621,,1
485,6127,Undirected,27622,,1
3648,5928,Undirected,27623,,1
3150,6914,Undirected,27624,,1
7639,7675,Undirected,27625,,1
235,960,Undirected,27626,,1
4401,473,Undirected,27627,,1
139,3202,Undirected,27628,,1
3120,5171,Undirected,27629,,1
6754,7369,Undirected,27630,,1
1034,4085,Undirected,27631,,1
1696,2663,Undirected,27632,,1
4320,4868,Undirected,27633,,1
7304,7845,Undirected,27634,,1
124,4549,Undirected,27635,,1
3806,4036,Undirected,27636,,1
2499,3121,Undirected,27637,,1
2397,3278,Undirected,27638,,1
4432,5673,Undirected,27639,,1
7388,7521,Undirected,27640,,1
7828,8569,Undirected,27641,,1
7310,8767,Undirected,27642,,1
3008,5388,Undirected,27643,,1
1382,331,Undirected,27644,,1
2550,989,Undirected,27645,,1
3670,4441,Undirected,27646,,1
2246,5867,Undirected,27647,,1
6771,7381,Undirected,27648,,1
7161,7463,Undirected,27649,,1
2246,6267,Undirected,27650,,1
7544,8112,Undirected,27651,,1
2759,948,Undirected,27652,,1
6720,7602,Undirected,27653,,1
7250,8304,Undirected,27654,,1
3784,4265,Undirected,27655,,1
4413,5714,Undirected,27656,,1
2223,2285,Undirected,27657,,1
1749,4421,Undirected,27658,,1
2323,527,Undirected,27659,,1
3957,4334,Undirected,27660,,1
3099,5545,Undirected,27661,,1
2671,4206,Undirected,27662,,1
4049,6913,Undirected,27663,,1
6783,7760,Undirected,27664,,1
3,5208,Undirected,27665,,1
315,539,Undirected,27666,,1
2953,6411,Undirected,27667,,1
1877,4670,Undirected,27668,,1
1653,6497,Undirected,27669,,1
3607,4013,Undirected,27670,,1
3315,4333,Undirected,27671,,1
2676,856,Undirected,27672,,1
6733,7709,Undirected,27673,,1
3853,6178,Undirected,27674,,1
3380,4172,Undirected,27675,,1
8170,8325,Undirected,27676,,1
4860,6141,Undirected,27677,,1
2586,3560,Undirected,27678,,1
2154,4840,Undirected,27679,,1
3521,3847,Undirected,27680,,1
2607,299,Undirected,27681,,1
5867,6079,Undirected,27682,,1
1311,989,Undirected,27683,,1
2717,2807,Undirected,27684,,1
1857,456,Undirected,27685,,1
3130,4711,Undirected,27686,,1
4332,4712,Undirected,27687,,1
7094,8017,Undirected,27688,,1
2852,5214,Undirected,27689,,1
3331,5867,Undirected,27690,,1
1185,4696,Undirected,27691,,1
2989,3563,Undirected,27692,,1
7758,8485,Undirected,27693,,1
3698,5867,Undirected,27694,,1
2512,989,Undirected,27695,,1
2157,421,Undirected,27696,,1
2448,3499,Undirected,27697,,1
7982,8781,Undirected,27698,,1
4714,4741,Undirected,27699,,1
1269,3369,Undirected,27700,,1
306,3559,Undirected,27701,,1
4027,5035,Undirected,27702,,1
1530,6178,Undirected,27703,,1
6727,8107,Undirected,27704,,1
6983,8501,Undirected,27705,,1
4875,530,Undirected,27706,,1
3682,753,Undirected,27707,,1
4375,6320,Undirected,27708,,1
1849,4333,Undirected,27709,,1
6816,8818,Undirected,27710,,1
2513,2532,Undirected,27711,,1
2445,5953,Undirected,27712,,1
4095,6393,Undirected,27713,,1
1757,2663,Undirected,27714,,1
7621,7642,Undirected,27715,,1
1968,7177,Undirected,27716,,1
3784,4382,Undirected,27717,,1
2557,4658,Undirected,27718,,1
5336,5347,Undirected,27719,,1
480,6631,Undirected,27720,,1
1434,72,Undirected,27721,,1
7057,8403,Undirected,27722,,1
2276,5908,Undirected,27723,,1
1024,2226,Undirected,27724,,1
1331,2366,Undirected,27725,,1
3315,4004,Undirected,27726,,1
7165,7817,Undirected,27727,,1
8072,8228,Undirected,27728,,1
5545,6553,Undirected,27729,,1
4147,5160,Undirected,27730,,1
4347,6664,Undirected,27731,,1
7688,8382,Undirected,27732,,1
2476,279,Undirected,27733,,1
1849,3769,Undirected,27734,,1
7657,7831,Undirected,27735,,1
3705,4110,Undirected,27736,,1
8142,8848,Undirected,27737,,1
6655,861,Undirected,27738,,1
654,8281,Undirected,27739,,1
7284,7716,Undirected,27740,,1
7604,7618,Undirected,27741,,1
2976,2984,Undirected,27742,,1
4508,5366,Undirected,27743,,1
7369,8313,Undirected,27744,,1
6815,7054,Undirected,27745,,1
7158,8567,Undirected,27746,,1
5211,856,Undirected,27747,,1
303,865,Undirected,27748,,1
5769,6686,Undirected,27749,,1
4323,5179,Undirected,27750,,1
1369,1370,Undirected,27751,,1
2277,4010,Undirected,27752,,1
1034,5505,Undirected,27753,,1
2448,6881,Undirected,27754,,1
3853,4013,Undirected,27755,,1
6726,7165,Undirected,27756,,1
2372,3202,Undirected,27757,,1
5255,6031,Undirected,27758,,1
1785,735,Undirected,27759,,1
1217,736,Undirected,27760,,1
3989,5408,Undirected,27761,,1
4129,750,Undirected,27762,,1
8448,8583,Undirected,27763,,1
7967,8021,Undirected,27764,,1
3668,5315,Undirected,27765,,1
2732,2825,Undirected,27766,,1
1406,5845,Undirected,27767,,1
7571,7749,Undirected,27768,,1
1513,2458,Undirected,27769,,1
2358,2816,Undirected,27770,,1
3989,6960,Undirected,27771,,1
5507,989,Undirected,27772,,1
343,3773,Undirected,27773,,1
4421,5423,Undirected,27774,,1
1686,2232,Undirected,27775,,1
1671,2924,Undirected,27776,,1
4475,989,Undirected,27777,,1
7786,8096,Undirected,27778,,1
1855,4234,Undirected,27779,,1
4390,513,Undirected,27780,,1
4812,6178,Undirected,27781,,1
2664,7,Undirected,27782,,1
6974,8679,Undirected,27783,,1
28,5208,Undirected,27784,,1
8364,8648,Undirected,27785,,1
3427,5790,Undirected,27786,,1
7058,8270,Undirected,27787,,1
6728,6998,Undirected,27788,,1
2448,5991,Undirected,27789,,1
7388,8795,Undirected,27790,,1
6796,8644,Undirected,27791,,1
6763,8772,Undirected,27792,,1
1032,1040,Undirected,27793,,1
2639,2642,Undirected,27794,,1
7701,7706,Undirected,27795,,1
3085,5207,Undirected,27796,,1
6684,866,Undirected,27797,,1
7413,7982,Undirected,27798,,1
1028,3330,Undirected,27799,,1
1315,975,Undirected,27800,,1
3087,5208,Undirected,27801,,1
3718,989,Undirected,27802,,1
418,989,Undirected,27803,,1
8061,8154,Undirected,27804,,1
7094,7613,Undirected,27805,,1
2157,6094,Undirected,27806,,1
1542,410,Undirected,27807,,1
29,5368,Undirected,27808,,1
7069,8485,Undirected,27809,,1
2606,5307,Undirected,27810,,1
2225,5699,Undirected,27811,,1
3967,3990,Undirected,27812,,1
7442,7630,Undirected,27813,,1
1846,6610,Undirected,27814,,1
176,394,Undirected,27815,,1
3074,3405,Undirected,27816,,1
5160,5770,Undirected,27817,,1
2705,6605,Undirected,27818,,1
1870,6429,Undirected,27819,,1
6708,8612,Undirected,27820,,1
3930,5867,Undirected,27821,,1
249,4,Undirected,27822,,1
4698,4878,Undirected,27823,,1
5799,6637,Undirected,27824,,1
3854,5326,Undirected,27825,,1
2926,4867,Undirected,27826,,1
3328,5834,Undirected,27827,,1
7418,8796,Undirected,27828,,1
7979,8656,Undirected,27829,,1
7361,7564,Undirected,27830,,1
4966,6439,Undirected,27831,,1
8035,8212,Undirected,27832,,1
3333,8283,Undirected,27833,,1
1157,3053,Undirected,27834,,1
3303,3434,Undirected,27835,,1
4339,5784,Undirected,27836,,1
2433,4973,Undirected,27837,,1
2889,5211,Undirected,27838,,1
7768,7828,Undirected,27839,,1
492,4955,Undirected,27840,,1
4508,5121,Undirected,27841,,1
7748,8649,Undirected,27842,,1
7530,7787,Undirected,27843,,1
25,5471,Undirected,27844,,1
5541,6908,Undirected,27845,,1
148,3054,Undirected,27846,,1
2697,6135,Undirected,27847,,1
7553,8636,Undirected,27848,,1
3586,4930,Undirected,27849,,1
279,6551,Undirected,27850,,1
4435,750,Undirected,27851,,1
2338,6655,Undirected,27852,,1
383,5042,Undirected,27853,,1
3075,5367,Undirected,27854,,1
2495,4294,Undirected,27855,,1
7313,8143,Undirected,27856,,1
479,6953,Undirected,27857,,1
8110,8841,Undirected,27858,,1
123,2746,Undirected,27859,,1
6975,8481,Undirected,27860,,1
2436,5747,Undirected,27861,,1
8176,8453,Undirected,27862,,1
3025,3081,Undirected,27863,,1
3125,6491,Undirected,27864,,1
3047,6169,Undirected,27865,,1
2276,3340,Undirected,27866,,1
7688,7941,Undirected,27867,,1
1163,2705,Undirected,27868,,1
5811,6477,Undirected,27869,,1
6457,6608,Undirected,27870,,1
4508,5395,Undirected,27871,,1
1831,5519,Undirected,27872,,1
3668,5319,Undirected,27873,,1
3909,4508,Undirected,27874,,1
3909,5851,Undirected,27875,,1
2487,5994,Undirected,27876,,1
2922,5035,Undirected,27877,,1
6816,7846,Undirected,27878,,1
7633,8410,Undirected,27879,,1
8178,8319,Undirected,27880,,1
1522,5843,Undirected,27881,,1
3703,3880,Undirected,27882,,1
6824,8527,Undirected,27883,,1
7467,7485,Undirected,27884,,1
4409,854,Undirected,27885,,1
5121,5743,Undirected,27886,,1
6031,6150,Undirected,27887,,1
4703,601,Undirected,27888,,1
2540,5528,Undirected,27889,,1
3334,907,Undirected,27890,,1
379,5573,Undirected,27891,,1
7626,8468,Undirected,27892,,1
1556,5665,Undirected,27893,,1
3252,5245,Undirected,27894,,1
6005,6637,Undirected,27895,,1
3058,3080,Undirected,27896,,1
7552,7696,Undirected,27897,,1
5428,616,Undirected,27898,,1
