Author Name,Author ID,UID,Aff
Muhammad,buet_author_125,4199,BUET
Raiyan,buet_author_1256,4991,BUET
Suzad,buet_author_1257,6048,BUET
Suzad,buet_author_1257,UID_8085,BUET
Jobair,buet_author_1258,475,BUET
Duckham,buet_author_126,3268,BUET
Chowdhury,buet_author_1261,1032,BUET
Christopher,buet_author_1262,2748,BUET
Ming,buet_author_1263,3905,BUET
Prottoy,buet_author_1266,4807,BUET
Shamiul,buet_author_1267,2666,BUET
Tasnim,buet_author_1268,6311,BUET
Raihan,buet_author_1269,3386,BUET
Mahathir,buet_author_127,3110,BUET
Mohammad,buet_author_1270,4054,BUET
Jahedul,buet_author_1271,3589,BUET
Chandra,buet_author_1272,903,BUET
Muhammad,buet_author_1273,4236,BUET
Sheikh,buet_author_1274,5808,BUET
Suryadipta,buet_author_1275,6040,BUET
Israt,buet_author_1278,2158,BUET
Muhammad,buet_author_1279,4231,BUET
Tabassum,buet_author_128,1544,BUET
Detection,buet_author_1280,1711,BUET
Minaoar,buet_author_1282,3904,BUET
Uddin,buet_author_1283,6862,BUET
Ubiquitous,buet_author_1289,6464,BUET
Radosevic,buet_author_129,4445,BUET
language,buet_author_1295,8309,BUET
Jabunnesa,buet_author_1296,2218,BUET
Narman,buet_author_1297,6871,BUET
Adeeba,buet_author_1298,374,BUET
Rahman,buet_author_13,4964,BUET
Mohammad,buet_author_130,4051,BUET
Shohrab,buet_author_1300,5837,BUET
Shagufta,buet_author_1301,5676,BUET
Uddin,buet_author_1304,1694,BUET
Shareef,buet_author_1305,5758,BUET
Anderson,buet_author_1306,2242,BUET
Zelin,buet_author_1307,6666,BUET
Anderson,buet_author_1308,6879,BUET
Serene,buet_author_131,5653,BUET
Abubakar,buet_author_1318,3462,BUET
Ibrahim,buet_author_1319,1952,BUET
Katherine,buet_author_132,2444,BUET
Mohammad,buet_author_1320,5661,BUET
Swapnil,buet_author_1321,6052,BUET
Musharaf,buet_author_1322,3679,BUET
Mustafa,buet_author_1323,767,BUET
Shahariar,buet_author_1326,1651,BUET
Moloud,buet_author_1328,4129,BUET
Aickelin,buet_author_1329,6490,BUET
Yaguang,buet_author_133,6600,BUET
Pietro,buet_author_1330,4695,BUET
Saeid,buet_author_1331,5445,BUET
Shahriar,buet_author_1332,6331,BUET
Zuhair,buet_author_1333,5382,BUET
Monirul,buet_author_1334,4134,BUET
Abderrahmane,buet_author_1335,267,BUET
Yeasir,buet_author_1340,6612,BUET
Mohaimenul,buet_author_1345,3956,BUET
Bhattacharjee,buet_author_1346,315,BUET
Uddin,buet_author_1347,6552,BUET
Yuan-Fang,buet_author_1348,6624,BUET
Benchmarks,buet_author_1350,849,BUET
Raihanul,buet_author_1352,5290,BUET
Mina,buet_author_1355,4189,BUET
Dipannoy,buet_author_1356,1280,BUET
Clifton,buet_author_1357,1040,BUET
Zhou,buet_author_1358,6603,BUET
Abdullah,buet_author_1359,288,BUET
Haider,buet_author_1360,984,BUET
Jianguo,buet_author_1361,2280,BUET
Walid,buet_author_1362,6547,BUET
Fast,buet_author_1363,1557,BUET
Sebastian,buet_author_1371,5618,BUET
Mahendiran,buet_author_1372,321,BUET
Alex,buet_author_1373,502,BUET
Alexandros,buet_author_1374,503,BUET
Madaan,buet_author_1375,539,BUET
Mcmillan-major,buet_author_1376,613,BUET
Shvets,buet_author_1377,647,BUET
Upadhyay,buet_author_1378,758,BUET
Bohnet,buet_author_1379,880,BUET
Bingsheng,buet_author_1380,897,BUET
Bryan,buet_author_1381,923,BUET
Bhagavatula,buet_author_1382,999,BUET
Chaobin,buet_author_1383,1004,BUET
Thomson,buet_author_1384,1152,BUET
C,buet_author_1385,936,BUET
C,buet_author_1385,936,BUET
Bashar,buet_author_1388,861,BUET
Sakhawat,buet_author_1389,5497,BUET
hybridization,buet_author_139,7416,BUET
Mosaddekul,buet_author_1390,4160,BUET
Tasnim,buet_author_1391,5436,BUET
Naser,buet_author_1392,4390,BUET
Muhamad,buet_author_1393,513,BUET
Sounds,buet_author_1397,1149,BUET
Rahman,buet_author_14,4956,BUET
LSTM,buet_author_140,2579,BUET
LSTM,buet_author_140,UID_8038,BUET
Laskar,buet_author_1412,5417,BUET
Mahmood,buet_author_1413,6441,BUET
Principles,buet_author_1415,4741,BUET
Montaser,buet_author_1418,4141,BUET
Pranta,buet_author_1423,4723,BUET
Khaleda,buet_author_1424,2500,BUET
International,buet_author_1427,8735,BUET
Muttaqueen,buet_author_1429,6249,BUET
Sohail,buet_author_143,560,BUET
Abdullah,buet_author_1430,279,BUET
Sajeed,buet_author_1431,2476,BUET
Mahim,buet_author_1432,3621,BUET
Ahmad,buet_author_1433,6551,BUET
Mohaimin,buet_author_1434,703,BUET
Toosi,buet_author_144,375,BUET
Privacy,buet_author_1446,4746,BUET
Privacy,buet_author_1446,UID_8089,BUET
Hesham,buet_author_145,1821,BUET
Faisal,buet_author_1451,1497,BUET
Abdullah,buet_author_1453,3277,BUET
Malakar,buet_author_1454,5549,BUET
Fauhat,buet_author_1455,1572,BUET
Raihan,buet_author_1457,4984,BUET
Hossin,buet_author_1458,659,BUET
Shahedul,buet_author_1460,3780,BUET
Biswas,buet_author_1461,5458,BUET
Arefin,buet_author_1462,123,BUET
Tanmoy,buet_author_1463,6246,BUET
Shanjinur,buet_author_1464,3796,BUET
Farzia,buet_author_1465,1557,BUET
Measurement,buet_author_1467,3857,BUET
Samin,buet_author_1468,2477,BUET
Tarikul,buet_author_1471,6285,BUET
Athanassoulis,buet_author_1472,3209,BUET
James,buet_author_1475,2243,BUET
Kurtis,buet_author_1476,2566,BUET
Mihalcea,buet_author_1477,4916,BUET
Ibtehaz,buet_author_148,4334,BUET
Rahman,buet_author_1485,4974,BUET
Rishadur,buet_author_1486,4966,BUET
Tripto,buet_author_1487,6439,BUET
Sajid,buet_author_1488,662,BUET
Shakhawat,buet_author_149,5377,BUET
Kanak,buet_author_1495,2424,BUET
Suzzana,buet_author_1496,6049,BUET
Azmin,buet_author_1497,813,BUET
Azmin,buet_author_1497,813,BUET
Feroz,buet_author_1498,1447,BUET
Salim,buet_author_1499,5248,BUET
Sheikh,buet_author_15,5804,BUET
Rahman,buet_author_150,2668,BUET
Quaium,buet_author_1500,180,BUET
Chellappan,buet_author_1501,5233,BUET
Shohel,buet_author_1502,3422,BUET
Ajoy,buet_author_1503,453,BUET
Hossain,buet_author_1504,3441,BUET
Narman,buet_author_1505,1871,BUET
Telecommunication,buet_author_1506,8744,BUET
optimization,buet_author_1510,8253,BUET
Chakravarty,buet_author_1512,991,BUET
Imtiyaz,buet_author_1513,3578,BUET
Eshrak,buet_author_1514,5500,BUET
Minhaj,buet_author_1515,3906,BUET
Nasim,buet_author_1516,6064,BUET
Yeaseen,buet_author_1517,6609,BUET
Yeaser,buet_author_1518,2478,BUET
Dasgupta,buet_author_1519,716,BUET
Subhadeep,buet_author_1520,5966,BUET
Staratzis,buet_author_1521,1277,BUET
Ashik,buet_author_1524,2461,BUET
Muhammad,buet_author_1525,5870,BUET
Abdus,buet_author_1526,309,BUET
Jayaratna,buet_author_1527,5520,BUET
Sellis,buet_author_1528,6393,BUET
Caslon,buet_author_1529,976,BUET
Chowdhury,buet_author_153,4207,BUET
Hossain,buet_author_1530,929,BUET
Adnan,buet_author_1531,385,BUET
Fazle,buet_author_1532,3541,BUET
Mehnaz,buet_author_1533,1409,BUET
Hossain,buet_author_1534,3746,BUET
Madhusudan,buet_author_1535,3100,BUET
Jannat,buet_author_1537,2246,BUET
Zeenat,buet_author_1539,6663,BUET
Amith,buet_author_154,558,BUET
Moniruzzaman,buet_author_1540,3368,BUET
Bayzid,buet_author_1544,2898,BUET
Chakravarty,buet_author_1545,991,BUET
Rahman,buet_author_1546,2905,BUET
Real-Time,buet_author_1548,5058,BUET
Rashid,buet_author_1549,6080,BUET
akar,buet_author_155,6814,BUET
akar,buet_author_155,UID_8039,BUET
Lingxiao,buet_author_1550,2615,BUET
Hua,buet_author_1551,1863,BUET
Hua,buet_author_1551,UID_8091,BUET
Taniar,buet_author_1552,1209,BUET
Nazmus,buet_author_1553,4437,BUET
Ishmam,buet_author_1554,169,BUET
Renascence,buet_author_1558,5083,BUET
Shuhana,buet_author_1559,5846,BUET
Kiranyaz,buet_author_156,5654,BUET
Arnob,buet_author_1560,720,BUET
Hasanul,buet_author_1561,3562,BUET
Randomization,buet_author_1565,4701,BUET
Drawing,buet_author_1566,1310,BUET
Touhidul,buet_author_1569,3836,BUET
Zughaier,buet_author_157,6045,BUET
Hossain,buet_author_1571,4415,BUET
Nafis,buet_author_1573,4351,BUET
Sudipta,buet_author_1574,5977,BUET
Mozumder,buet_author_1577,3792,BUET
Khondokar,buet_author_1578,2534,BUET
Shehab,buet_author_158,432,BUET
Das,buet_author_1581,1178,BUET
Ullah,buet_author_1582,5325,BUET
Laminar,buet_author_1584,8759,BUET
Trends,buet_author_1587,UID_8092,BUET
Tasnim,buet_author_159,5124,BUET
Tarawneh,buet_author_1590,412,BUET
Hassanat,buet_author_1591,408,BUET
Ceyhun,buet_author_1592,983,BUET
Chetverikov,buet_author_1593,1300,BUET
Chaman,buet_author_1594,998,BUET
Al-Shamaileh,buet_author_1595,4086,BUET
Moohanad,buet_author_1596,4143,BUET
Ariful,buet_author_1597,706,BUET
Akther,buet_author_1598,471,BUET
Zahangir,buet_author_1599,6208,BUET
Rownok,buet_author_16,3393,BUET
Muhammad,buet_author_160,4413,BUET
orthogonal,buet_author_1600,4489,BUET
Atik,buet_author_1602,3307,BUET
Solaiman,buet_author_1609,2389,BUET
Samudro,buet_author_161,5539,BUET
Sanim,buet_author_1610,2383,BUET
Bristi,buet_author_1611,6535,BUET
Chowdhury,buet_author_1612,1444,BUET
Alvi,buet_author_1613,536,BUET
Arman,buet_author_1614,702,BUET
Arman,buet_author_1614,UID_8094,BUET
Sadia,buet_author_1615,5422,BUET
Sadia,buet_author_1615,UID_8095,BUET
Mohammad,buet_author_1618,6548,BUET
Sharmin,buet_author_162,3902,BUET
International,buet_author_1620,8742,BUET
Technology,buet_author_1623,5133,BUET
Internet,buet_author_1624,6038,BUET
G,buet_author_1625,1635,BUET
G,buet_author_1625,1635,BUET
Mainuddin,buet_author_1626,3171,BUET
Risul,buet_author_1627,5128,BUET
Ishtiaq,buet_author_1628,3584,BUET
Bhowmick,buet_author_1629,2404,BUET
Zarif-Ul-Alam,buet_author_163,3447,BUET
Arefeen,buet_author_1634,3465,BUET
Tasnim,buet_author_1637,6310,BUET
Rezwana,buet_author_164,5103,BUET
Sikder,buet_author_1644,5051,BUET
Hasan,buet_author_1647,1782,BUET
electronics,buet_author_1648,7267,BUET
Kaykobad,buet_author_165,2456,BUET
Kabir,buet_author_1651,6140,BUET
systems,buet_author_1656,8651,BUET
systems,buet_author_1656,UID_8097,BUET
security,buet_author_1657,8518,BUET
Hossain,buet_author_1660,3324,BUET
Muhammad,buet_author_1661,4202,BUET
Islam,buet_author_1663,6848,BUET
Novice,buet_author_1667,4511,BUET
Kamruzzaman,buet_author_1673,5891,BUET
Nawajish,buet_author_1674,3379,BUET
Sharmin,buet_author_1676,5768,BUET
Jacqueline,buet_author_1677,2220,BUET
Mhaskar,buet_author_1678,4442,BUET
Smyth,buet_author_1679,6530,BUET
Obidul,buet_author_168,159,BUET
Nasim,buet_author_1680,3691,BUET
Zahidul,buet_author_1681,3843,BUET
Hassan,buet_author_1687,5890,BUET
Dipto,buet_author_1688,1291,BUET
Toufique,buet_author_1689,6410,BUET
Ranajee,buet_author_1690,5164,BUET
Shahriar,buet_author_1691,6305,BUET
Ahsan-Ul,buet_author_1694,251,BUET
Secured,buet_author_1697,UID_8098,BUET
Shamsuzzoha,buet_author_17,3416,BUET
Khaleda,buet_author_1701,2501,BUET
Shorwar,buet_author_1702,2515,BUET
Measuring,buet_author_1703,3859,BUET
Optimizing,buet_author_1704,4606,BUET
Mosharraf,buet_author_1705,5757,BUET
Maznur,buet_author_1709,5400,BUET
Mohammad,buet_author_1710,4066,BUET
Tahsin,buet_author_1711,6202,BUET
Suraiya,buet_author_1712,6032,BUET
Mohammed,buet_author_1713,4109,BUET
Tahsin,buet_author_1715,5894,BUET
DCOSS,buet_author_1717,1208,BUET
Mohimenul,buet_author_1718,4118,BUET
Nafisa,buet_author_1719,4353,BUET
Farzia,buet_author_1720,1557,BUET
Alam,buet_author_1725,2729,BUET
Alam,buet_author_1725,UID_8099,BUET
Tairin,buet_author_1726,5323,BUET
Ishmam,buet_author_1727,2127,BUET
Ishmam,buet_author_1727,UID_8100,BUET
Sabique,buet_author_1728,3383,BUET
Shithil,buet_author_173,5554,BUET
Romeo,buet_author_1734,5291,BUET
elderly,buet_author_1736,7266,BUET
Afroze,buet_author_1737,1442,BUET
Islam,buet_author_1738,824,BUET
Noor,buet_author_1739,2196,BUET
Noor,buet_author_1739,UID_8021,BUET
Muhammad,buet_author_174,4200,BUET
Chakraborty,buet_author_1740,6133,BUET
Low-Cost,buet_author_1741,1470,BUET
Akter,buet_author_1743,5224,BUET
Khan,buet_author_1744,6128,BUET
Islam,buet_author_1745,2695,BUET
Papry,buet_author_1746,2382,BUET
Sharifa,buet_author_1747,5764,BUET
Jibon,buet_author_1748,2284,BUET
Hussain,buet_author_1749,3241,BUET
Navid,buet_author_175,4408,BUET
Trajcevski,buet_author_1750,1695,BUET
Kashik,buet_author_1751,2441,BUET
Values,buet_author_1753,6506,BUET
Shibbir,buet_author_1754,5818,BUET
Sukarna,buet_author_1757,5994,BUET
Ahmed,buet_author_1758,6129,BUET
Balaban,buet_author_176,3891,BUET
USenSewer:,buet_author_1761,6461,BUET
GSM-Arduino,buet_author_1762,1661,BUET
Attacks,buet_author_1763,UID_8101,BUET
International,buet_author_1765,8732,BUET
Quantification,buet_author_1767,4828,BUET
Anika,buet_author_1769,622,BUET
Avijit,buet_author_177,798,BUET
Nabila,buet_author_1771,5844,BUET
Ahmad,buet_author_1776,5220,BUET
Kamal,buet_author_1777,4926,BUET
Aminagshu,buet_author_1778,548,BUET
Shahram,buet_author_1779,5705,BUET
Mohammad,buet_author_178,4083,BUET
Hossain,buet_author_1783,1581,BUET
Adaptive,buet_author_1788,372,BUET
Muhammad,buet_author_179,4229,BUET
developing,buet_author_1791,8259,BUET
Multicore,buet_author_1796,8715,BUET
Mursalin,buet_author_18,4273,BUET
Rahman,buet_author_180,2926,BUET
Aliakbarpour,buet_author_1800,3238,BUET
Kyung,buet_author_1801,1737,BUET
Blais,buet_author_1802,1401,BUET
Karahalios,buet_author_1803,2437,BUET
Parameswaran,buet_author_1804,382,BUET
IoT,buet_author_1808,UID_8102,BUET
likelihood,buet_author_181,961,BUET
Geo-Spatial,buet_author_1810,1681,BUET
Islam,buet_author_1819,3450,BUET
Malek,buet_author_1820,5297,BUET
Nasim,buet_author_1821,3690,BUET
Majumder,buet_author_1822,3428,BUET
Saeef,buet_author_1823,2906,BUET
Marijn,buet_author_1826,3225,BUET
Hrishikesh,buet_author_1827,1862,BUET
Mohamed,buet_author_1828,3958,BUET
Safety,buet_author_1831,5449,BUET
Safety,buet_author_1831,UID_8103,BUET
Tasmia,buet_author_1832,6303,BUET
Sabrina,buet_author_1835,6397,BUET
Adnanul,buet_author_184,3466,BUET
Tazbinur,buet_author_1842,3925,BUET
Mehedee,buet_author_1847,3864,BUET
Mohammad,buet_author_1848,4036,BUET
Saidul,buet_author_185,3752,BUET
Haider,buet_author_1852,948,BUET
Arman,buet_author_1853,702,BUET
Chakrabarty,buet_author_1854,499,BUET
Morshed,buet_author_1855,3878,BUET
Maruf,buet_author_1856,3237,BUET
Qiuxi,buet_author_1857,4824,BUET
Venkatasubramanian,buet_author_1858,4381,BUET
RichNote:,buet_author_1863,5108,BUET
Shuvasish,buet_author_1865,5853,BUET
Frantisek,buet_author_1866,1622,BUET
Mahabur,buet_author_1871,3345,BUET
Majumdar,buet_author_1872,3437,BUET
Hossain,buet_author_1873,3396,BUET
Rizwan,buet_author_1874,3392,BUET
Mosharraf,buet_author_1875,6447,BUET
Hasnath,buet_author_1879,5736,BUET
Abdullah,buet_author_1880,2787,BUET
Raushan,buet_author_1881,5052,BUET
Nawajish,buet_author_1882,3693,BUET
Majadi,buet_author_1883,4416,BUET
Shaifur,buet_author_1887,3788,BUET
Farzana,buet_author_1889,5701,BUET
Taslim,buet_author_189,6301,BUET
Ferdous,buet_author_1890,5195,BUET
Hongning,buet_author_1891,1837,BUET
Lunar,buet_author_1897,2829,BUET
Kowshic,buet_author_19,2559,BUET
Tarik,buet_author_190,6284,BUET
small-scale,buet_author_1902,8794,BUET
Basak,buet_author_1904,711,BUET
Sen,buet_author_1905,6154,BUET
Sen,buet_author_1905,UID_8105,BUET
Reza,buet_author_1908,4877,BUET
Dev,buet_author_1909,1711,BUET
Dev,buet_author_1909,1711,BUET
Saiful,buet_author_191,5478,BUET
International,buet_author_1911,7362,BUET
Muhammad,buet_author_1914,4917,BUET
Egemen,buet_author_1916,1358,BUET
localization,buet_author_1917,4599,BUET
Masfiqur,buet_author_192,3246,BUET
Nazmun,buet_author_1922,4434,BUET
Tahsina,buet_author_1923,6205,BUET
Optimization,buet_author_1928,4602,BUET
Kamal,buet_author_193,6468,BUET
multi-radio,buet_author_1930,8156,BUET
Practical,buet_author_1934,6691,BUET
Chowdhury,buet_author_1935,342,BUET
Morshedul,buet_author_1936,3659,BUET
Sorwar,buet_author_1937,1700,BUET
A.B.M.,buet_author_194,207,BUET
Manasi,buet_author_1940,3201,BUET
Samuel,buet_author_1941,5540,BUET
Polyzotis,buet_author_1942,4446,BUET
Samrose,buet_author_1945,5526,BUET
Dipannita,buet_author_1946,6036,BUET
Sajid,buet_author_1947,3760,BUET
Swenson,buet_author_1948,5816,BUET
Orchestrating,buet_author_195,4608,BUET
information,buet_author_1950,7438,BUET
Violence,buet_author_1956,6515,BUET
Shamma,buet_author_1961,5433,BUET
Ubiquitous,buet_author_1964,6462,BUET
Narman,buet_author_1965,1871,BUET
Rasel,buet_author_1966,3720,BUET
Nishat,buet_author_197,4481,BUET
fast,buet_author_1972,1557,BUET
Sazzadur,buet_author_1976,3772,BUET
Tousif,buet_author_1977,6414,BUET
Abdullah,buet_author_1978,5418,BUET
Faisal,buet_author_198,436,BUET
Arpita,buet_author_1981,723,BUET
Shahriar,buet_author_1982,2375,BUET
Talukder,buet_author_1984,5489,BUET
Sakib,buet_author_1985,2778,BUET
Tanmoy,buet_author_1986,6247,BUET
Santu,buet_author_1991,5256,BUET
Abu-Ghazaleh,buet_author_1992,4346,BUET
Itsik,buet_author_1999,6876,BUET
Saifur,buet_author_2,2665,BUET
Hasan*,buet_author_20,5446,BUET
Ruhul,buet_author_201,3394,BUET
Mohammad,buet_author_2017,4035,BUET
Solaiman,buet_author_2022,2391,BUET
Shahriar,buet_author_2023,4391,BUET
sensor-enabled,buet_author_2025,8520,BUET
international,buet_author_2027,8752,BUET
Ramamohanrao,buet_author_2029,2555,BUET
Mehnaz,buet_author_2030,5299,BUET
International,buet_author_2035,8717,BUET
Hussain,buet_author_2037,403,BUET
Tanvir,buet_author_2041,3823,BUET
Mashrura,buet_author_2042,3249,BUET
Ferdous,buet_author_2043,1784,BUET
Masud,buet_author_2048,5296,BUET
Choudhury,buet_author_2049,1454,BUET
William,buet_author_2050,6559,BUET
Hasan,buet_author_2051,2856,BUET
Kibria,buet_author_2052,136,BUET
Jawaherul,buet_author_2054,3337,BUET
Ivancic,buet_author_2061,6531,BUET
Tanay,buet_author_2069,6230,BUET
Asad,buet_author_207,734,BUET
Azharul,buet_author_2074,3520,BUET
Vision,buet_author_2075,6516,BUET
Vision,buet_author_2075,UID_8109,BUET
Salekin,buet_author_2076,769,BUET
Raihanul,buet_author_2077,4986,BUET
Rahman,buet_author_208,5529,BUET
Amran,buet_author_2081,562,BUET
Mahjabeen,buet_author_2082,3146,BUET
Lubna,buet_author_2083,2630,BUET
Rotation,buet_author_2084,5147,BUET
Rashidujjaman,buet_author_2086,3724,BUET
shubrami,buet_author_2087,8572,BUET
Sadman,buet_author_209,5444,BUET
Shubrami,buet_author_2093,5843,BUET
Choudhury,buet_author_2094,1454,BUET
Tanvir,buet_author_2095,3433,BUET
Hieu,buet_author_2096,1821,BUET
Hieu,buet_author_2096,1821,BUET
Tanaeem,buet_author_2097,6229,BUET
Rahman,buet_author_21,782,BUET
Blackburn,buet_author_2100,5952,BUET
Frampton,buet_author_2101,6856,BUET
Y.,buet_author_2102,6591,BUET
Y.,buet_author_2102,UID_8111,BUET
Burgstaller,buet_author_2103,822,BUET
Mesh,buet_author_2108,3887,BUET
Mesh,buet_author_2108,UID_8112,BUET
Mahathir,buet_author_211,3920,BUET
Sugihara,buet_author_2111,4892,BUET
Gupta,buet_author_2112,4866,BUET
Refsnes,buet_author_2113,4630,BUET
Bioinformatics,buet_author_2114,8720,BUET
Sammi,buet_author_2116,5536,BUET
Snigdha,buet_author_212,5568,BUET
Noiseless,buet_author_2121,4496,BUET
Kulkarni,buet_author_2123,2797,BUET
Raghunathan,buet_author_2124,6965,BUET
Hossain,buet_author_213,3396,BUET
Sabbir,buet_author_2135,520,BUET
Khosru,buet_author_2136,2537,BUET
Hasanuzzaman,buet_author_2137,3563,BUET
Salekul,buet_author_214,5509,BUET
Masum,buet_author_2146,3260,BUET
Fahad,buet_author_2147,156,BUET
Narayan,buet_author_2148,4993,BUET
Ridwanur,buet_author_2149,3736,BUET
Jamming,buet_author_2157,2491,BUET
Zaman,buet_author_216,458,BUET
Arshia,buet_author_2160,727,BUET
Bushra,buet_author_2161,930,BUET
Fatema,buet_author_2162,1564,BUET
Ridwan,buet_author_2163,5114,BUET
Knowledge,buet_author_2165,8760,BUET
Sharmin,buet_author_2166,3927,BUET
Hongyan,buet_author_2168,1837,BUET
Fatemeh,buet_author_2169,1566,BUET
Moshfeq,buet_author_217,6085,BUET
Guo-Jun,buet_author_2170,1715,BUET
Thomas,buet_author_2171,6389,BUET
Biswas,buet_author_2172,129,BUET
Chowdhury,buet_author_2173,5235,BUET
M.M.M.,buet_author_2174,2986,BUET
Mittal,buet_author_2179,4625,BUET
Hettiarachchi,buet_author_218,1821,BUET
Khurshid,buet_author_2180,420,BUET
Juen,buet_author_2181,2188,BUET
Juen,buet_author_2181,UID_8113,BUET
Arefin,buet_author_2182,123,BUET
Caesar,buet_author_2183,2746,BUET
Kiyak,buet_author_2184,1453,BUET
Anindya,buet_author_2185,3487,BUET
Oaul,buet_author_2186,6146,BUET
Oaul,buet_author_2186,UID_8114,BUET
Rajkumar,buet_author_2187,4999,BUET
Afsana,buet_author_219,397,BUET
Lee,buet_author_2193,2365,BUET
Lee,buet_author_2193,UID_8115,BUET
Palsetia,buet_author_2194,1177,BUET
Narayanan,buet_author_2195,4882,BUET
Zhang,buet_author_2196,6596,BUET
Misra,buet_author_2197,5302,BUET
Tonmoy,buet_author_2199,6405,BUET
Aryabhatta,buet_author_2200,5928,BUET
Mohsin,buet_author_2201,3648,BUET
Jawaherul,buet_author_2203,3997,BUET
mathbb{R}^3,buet_author_2205,7755,BUET
Anupam,buet_author_2209,656,BUET
Khosravi,buet_author_221,266,BUET
Sadiqul,buet_author_2214,3748,BUET
Mahmudul,buet_author_2215,3164,BUET
Ahmed,buet_author_2216,6947,BUET
Islam,buet_author_2217,3055,BUET
Zhang,buet_author_2218,1162,BUET
Zhang,buet_author_2218,UID_8116,BUET
Lu,buet_author_2219,1637,BUET
Lu,buet_author_2219,UID_8117,BUET
Mohamed,buet_author_222,5670,BUET
Maksudul,buet_author_2221,3629,BUET
Symposium,buet_author_2222,8714,BUET
FLV,buet_author_2228,1469,BUET
FLV,buet_author_2228,UID_8118,BUET
Arefeen,buet_author_223,3286,BUET
Chowdhury,buet_author_2235,3531,BUET
International,buet_author_2236,8701,BUET
Tabassum,buet_author_224,6007,BUET
Pham,buet_author_2240,4384,BUET
Raghu,buet_author_2241,4939,BUET
