Author Name,Author ID,UID
Hasan,du_author_169,1052
Hossain,du_author_17,1010
Rayan,du_author_170,2438
Shahabuddin,du_author_171,2556
Mannan,du_author_172,1408
Mohammad,du_author_173,1107
Timothy,du_author_174,2557
Anderson,du_author_175,1546
Maliha,du_author_176,2461
Ferdaus,du_author_177,2558
Samiullah,du_author_178,2507
Momtaz,du_author_179,2559
Mahmudul,du_author_18,1910
Ferdaus,du_author_180,2558
Ahmed,du_author_181,1055
Samiullah,du_author_182,2507
Sharmin,du_author_183,1700
Mohammad,du_author_184,1107
Ahsan,du_author_185,1507
Oksam,du_author_186,2560
Tahira,du_author_187,2561
Sabit,du_author_188,2562
Tashfia,du_author_189,2563
Al-Hossain,du_author_19,2564
Mahmood,du_author_190,1596
Haider,du_author_191,1416
Hasanuzzaman,du_author_192,1875
Akther,du_author_193,1048
Karim,du_author_194,1242
Sanjay,du_author_195,2565
Abdollah,du_author_197,2566
Mubin,du_author_198,2567
Zarrin,du_author_199,2568
Albrecht,du_author_2,2569
Swakkhar,du_author_20,2570
Hafiz,du_author_200,2571
Biswas,du_author_201,1165
Minhas,du_author_202,2572
Anindya,du_author_203,1896
Muhammad,du_author_204,1301
Ahsan,du_author_205,1507
Sajeeb,du_author_206,2573
Giancarlo,du_author_207,2574
Akther,du_author_208,1048
Samiullah,du_author_209,2507
Tamanna,du_author_21,2264
Maheen,du_author_210,2575
Rashid,du_author_211,1022
Mohammad,du_author_212,1107
Abdulhameed,du_author_213,2576
Walaa,du_author_214,2577
Biao,du_author_215,2578
Seneviratne,du_author_216,2579
Sarathi,du_author_217,2580
Kouichi,du_author_218,2581
Seneviratne,du_author_219,2579
Mohiuddin,du_author_22,1356
Sanjay,du_author_220,2565
Rezvani,du_author_221,2582
Qianrui,du_author_222,2583
Partha,du_author_223,2584
Shahariar,du_author_224,1444
Hussain,du_author_225,1130
Shanto,du_author_226,2585
Mostafijur,du_author_227,2586
Mostafa,du_author_228,2587
Abdullah-Al,du_author_229,2588
Mohtashim,du_author_23,2589
Michael,du_author_230,2232
Deniz,du_author_231,2590
Stefan,du_author_232,2591
Chanda,du_author_233,2592
Leung,du_author_234,2593
Halder,du_author_235,2594
Y-K,du_author_236,2595
Y-K,du_author_236,2595
Hashem,du_author_237,2596
Karim,du_author_238,1242
Ahmed,du_author_239,1055
Kishor,du_author_24,2471
Haque,du_author_240,1066
Suraiya,du_author_241,1732
Zerina,du_author_242,2597
Rahman,du_author_243,986
Mahzabeen,du_author_244,2598
Shahiduzzaman,du_author_245,2599
Tahrima,du_author_246,2600
Fernaz,du_author_247,2601
Almogren,du_author_248,2602
Muntasir,du_author_249,2603
Tahsir,du_author_25,2604
Naziri,du_author_250,2605
Chanda,du_author_251,2592
Byeong-Soo,du_author_252,2606
Seokhee,du_author_253,2607
Shihab,du_author_254,1402
Dolon,du_author_255,2608
Rifatul,du_author_256,2609
Tasnim,du_author_257,1060
Sajidul,du_author_258,2610
Imtiaz,du_author_259,2611
Muhammad,du_author_26,1301
Shahnila,du_author_260,2612
Sabiha,du_author_261,2502
Lutfar,du_author_262,2613
Maeen,du_author_263,2614
Ashin,du_author_264,2615
Kumar,du_author_265,1243
Mohsin,du_author_266,1905
Mohammad,du_author_267,1107
Ashique,du_author_268,2616
Nishi,du_author_269,2617
Haider,du_author_27,1416
Jeong,du_author_270,2618
Manziba,du_author_271,2619
Manzurul,du_author_272,2620
Saidur,du_author_273,1302
Rezaul,du_author_274,2542
Haque,du_author_275,1066
Haque,du_author_275,1066
Bollegala,du_author_276,2621
Guangwen,du_author_277,2622
Sezaki,du_author_278,2623
Masayuki,du_author_279,2624
Muhammad,du_author_28,1301
Ashrafuddin,du_author_280,2625
Manira,du_author_281,2626
Nasimul,du_author_282,2627
Hitoshi,du_author_283,2628
Chowdhury,du_author_284,1032
Safiuddin,du_author_285,2629
Tawhid,du_author_286,2630
Laskar,du_author_287,1595
Chakraborty,du_author_288,1741
Aktaruzzaman,du_author_289,2631
Murshed,du_author_29,1465
Bulbul,du_author_290,2632
Khairuzzaman,du_author_291,2633
Young-Koo,du_author_292,2634
Ho-Jin,du_author_293,2635
Mokarrom,du_author_294,2636
Imran,du_author_295,2637
Sadeque,du_author_296,1386
Jawaherul,du_author_297,1443
Mukarram,du_author_298,2638
Faisal,du_author_299,1120
Ahmed,du_author_3,1055
Shabbir,du_author_30,2639
Chandrima,du_author_303,2640
Faisal,du_author_304,1120
Mustafizur,du_author_305,2539
Choong,du_author_306,2641
Sungwon,du_author_307,2642
JangYeon,du_author_308,2643
Woong,du_author_309,2644
Kanhere,du_author_31,2645
Mashfiqui,du_author_310,1963
Choong,du_author_311,2641
Sungwon,du_author_312,2642
Mohammad,du_author_313,1107
Alamgir,du_author_316,2646
Nahiduzzaman,du_author_317,1452
Tarafder,du_author_318,2075
Mohammad,du_author_319,1107
Farzana,du_author_32,1797
Khandakar,du_author_320,2119
Hasnain,du_author_321,2647
Khalaquzzaman,du_author_322,2648
Akhtaruzzaman,du_author_323,2649
Subrata,du_author_324,2304
Pushpita,du_author_325,2650
Raihanur,du_author_326,2651
Lutful,du_author_327,2652
Toyohisa,du_author_328,2653
Tariqul,du_author_329,1307
Mehedi,du_author_33,998
Atiqur,du_author_330,2654
Mahmood,du_author_331,1596
Rafique,du_author_332,2655
Shahida,du_author_333,2656
Chakroborty,du_author_334,2657
Takahashi,du_author_335,2658
Hossain,du_author_336,1010
Taher,du_author_337,2659
Ghafoor,du_author_338,2660
Lutfor,du_author_339,2661
Sawkat,du_author_34,2662
Habibullah,du_author_341,2663
Showkot,du_author_342,2664
Mahfuzur,du_author_343,2665
Al-amin,du_author_344,2666
Jaejo,du_author_345,2667
Hyuk,du_author_346,2668
Mosaddek,du_author_347,2549
Chadi,du_author_348,2669
Martin,du_author_349,2154
Farhana,du_author_35,2194
Mohammad,du_author_350,1107
Zeineddine,du_author_351,2670
Mosaddek,du_author_352,2549
Atallah,du_author_353,2671
Chadi,du_author_354,2669
Wissam,du_author_355,2672
Maurice,du_author_356,2673
Mohammad,du_author_357,1107
Jun,du_author_358,2674
Jun,du_author_358,2674
Kateb,du_author_359,2675
Sultana,du_author_36,1153
Parisa,du_author_360,2676
Albarakati,du_author_361,2677
Debbabi,du_author_362,2678
Biswas,du_author_363,1165
Nazma,du_author_364,2679
Lafifa,du_author_365,2680
Solaiman,du_author_366,1693
Alameddine,du_author_367,2681
Rossi,du_author_368,2682
Mosaddek,du_author_369,2549
Palash,du_author_37,2683
Muhammad,du_author_370,1301
Solaiman,du_author_371,1693
Sarker,du_author_372,1137
Mahbubur,du_author_373,2064
Saleheen,du_author_374,2684
Tsutomu,du_author_376,2685
Masbaul,du_author_377,2686
Shamsujjoha,du_author_378,2687
Sharmin,du_author_379,1700
Razzaque,du_author_38,2510
Mottalib,du_author_380,2688
Rubaia,du_author_381,2689
Naimul,du_author_382,2690
Shahed,du_author_383,2691
Mohammod,du_author_384,2692
Liakot,du_author_385,2693
Muhammed,du_author_386,2197
Muhammad,du_author_388,1301
Abdullah,du_author_389,1092
Shamsul,du_author_39,2469
Moinul,du_author_390,2694
Mustafa,du_author_391,1554
Shahriar,du_author_392,1119
Hamidullah,du_author_393,2695
Tanzeem,du_author_394,2696
Raquibul,du_author_395,2697
Hamidullah,du_author_396,2695
A.S.M.,du_author_397,2698
Karim,du_author_399,1242
Haider,du_author_4,1416
Mohammad,du_author_40,1107
Rahman,du_author_400,986
Sasao,du_author_401,2699
T.Sasao,du_author_402,2700
T.Sasao,du_author_402,2700
Mottalib,du_author_403,2688
Rahman,du_author_404,986
Kaykobad,du_author_405,1169
Shaikhum,du_author_406,2701
Uchswas,du_author_407,2702
Prodipta,du_author_408,2703
Sagar,du_author_409,2704
Jobaid,du_author_41,2705
Jingda,du_author_410,2706
Carson,du_author_411,2522
Ashaduzzaman,du_author_413,2707
Shanto,du_author_414,2585
Shihabuz,du_author_415,2708
Mahmud,du_author_416,1039
Tanjid,du_author_417,2709
Bhaumik,du_author_418,2710
Mahbubur,du_author_419,2064
Upama,du_author_42,2711
Ashraful,du_author_420,1311
Asiful,du_author_421,2431
Shamima,du_author_422,2712
Jayedul,du_author_423,2713
Mohammed,du_author_424,1196
Didarul,du_author_425,2714
Shafiqul,du_author_426,2513
Parvez,du_author_427,1116
Nazmul,du_author_428,2715
Tanjid,du_author_429,2709
Mosarrat,du_author_43,2716
Debnath,du_author_430,2717
Tahsin,du_author_431,1413
Mosaddek,du_author_432,2549
Islam,du_author_433,1051
Sabrina,du_author_434,1781
Calvin,du_author_435,2718
Pazdor,du_author_436,2719
Kalam,du_author_437,2720
Enamul,du_author_438,2721
Mohammad,du_author_439,1107
Rahman,du_author_44,986
Mahamudul,du_author_440,2387
Moomtaheen,du_author_441,2722
Salsabil,du_author_442,2723
Nahian,du_author_443,1086
Jiaxing,du_author_444,2724
Bryan,du_author_445,1584
Hossain,du_author_446,1010
Hasan,du_author_447,1052
Faisal,du_author_448,1120
Mahbuba,du_author_449,2725
Akter,du_author_45,1294
Hossain,du_author_450,1010
Tahsir,du_author_451,2604
Tanzir,du_author_452,2726
Shahreen,du_author_453,2727
Sabbir,du_author_454,1873
Hasnain,du_author_455,2647
Md.Tanvir,du_author_456,2728
Redoan,du_author_457,2729
Anisuzzaman,du_author_458,2730
Shahedur,du_author_459,2731
Kai-sang,du_author_460,2732
Pazdor,du_author_461,2719
Shadman,du_author_462,1163
Mohammad,du_author_463,1107
Naimul,du_author_464,2690
Mohammad,du_author_465,1107
Sultana,du_author_466,1153
Hosneara,du_author_467,2733
Rutba,du_author_468,2734
Faria,du_author_469,2423
Sudip,du_author_47,2735
Calvin,du_author_470,2718
Nasid,du_author_471,2736
Islam,du_author_472,1051
Calvin,du_author_473,2718
Kabirul,du_author_474,2737
Shamsul,du_author_475,2469
Abdullah,du_author_476,1092
Bappi,du_author_477,2738
Anwar,du_author_478,1192
Anwar,du_author_478,1192
Sadeque,du_author_479,1386
Hossain,du_author_48,1010
Kaeser,du_author_480,2739
Zhang,du_author_481,1901
Chen,du_author_482,2740
Chen,du_author_482,2740
M.N.A.,du_author_483,2741
Ueno,du_author_484,2742
Ueno,du_author_484,2742
Sifatur,du_author_485,2743
Hasan,du_author_486,1052
Chowdhury,du_author_487,1032
Jutheka,du_author_488,2744
Chowdhury,du_author_489,1032
Das,du_author_49,1009
Das,du_author_49,1009
Babu,du_author_490,2745
Laurent,du_author_491,2746
Zhiyi,du_author_492,2747
Werstein,du_author_493,2748
Billah,du_author_494,2749
Farhana,du_author_495,2194
Rahman,du_author_497,986
Ahmed,du_author_498,1055
Akteruzzaman,du_author_499,2750
Samsul,du_author_5,2751
Saiful,du_author_50,1808
Mohammad,du_author_500,1107
Khaled,du_author_501,2179
Biswas,du_author_502,1165
Lamba,du_author_503,2752
Dhar,du_author_504,1254
Miraj,du_author_505,2753
Saifuddin,du_author_506,2754
Haider,du_author_507,1416
Dasgupta,du_author_508,1645
Chakraborty,du_author_509,1741
Savaglio,du_author_51,2755
Dipankar,du_author_510,2372
Hussain,du_author_511,1130
Tokhi,du_author_512,2756
Arnab,du_author_513,2757
Sanjoy,du_author_514,2758
Muhammad,du_author_515,1301
Mahin,du_author_516,2759
Sofiul,du_author_517,2760
Tasfi,du_author_518,2761
Kamrul,du_author_519,2762
Fortino,du_author_52,2763
Jannatul,du_author_520,2764
Naser,du_author_521,1591
Yuan,du_author_523,2765
Mistry,du_author_524,2766
Mistry,du_author_525,2766
Sufian,du_author_526,2767
Mohammad,du_author_527,1107
Lutfar,du_author_528,2613
Sayanton,du_author_529,2768
Sayemul,du_author_53,2769
Biswas,du_author_530,1165
Fahim,du_author_54,2770
Nafis,du_author_55,1676
Rashidul,du_author_56,2771
Nazifa,du_author_57,2772
Ishrat,du_author_58,1451
Sumon,du_author_59,2773
Safiqul,du_author_60,2774
Ahammed,du_author_61,2302
Siddiquee,du_author_62,2775
Kashif,du_author_63,2776
Sarker,du_author_64,1137
Tanvir,du_author_65,1369
Lameesa,du_author_66,2777
Mahbuba,du_author_67,2725
Redowan,du_author_68,2778
Tariq,du_author_69,2779
Hafiz,du_author_7,2571
Shamyo,du_author_70,2780
Farhan,du_author_71,1406
Mamun-Or-Rashid,du_author_72,2781
Hassan,du_author_73,1158
Hassan,du_author_74,1158
Nishat,du_author_75,1829
Eusha,du_author_76,2782
Suravi,du_author_77,2783
Muhammad,du_author_78,1301
Ashraful,du_author_79,1311
Kashob,du_author_8,2784
Tanvir,du_author_80,1369
Kai-Sang,du_author_81,2785
Mahmud,du_author_82,1039
Kamal,du_author_83,1114
Sobhana,du_author_84,2786
Shamim,du_author_85,2787
Tariqul,du_author_87,1307
Murshed,du_author_88,1465
Shaikh,du_author_89,2788
Hasibul,du_author_9,1352
Ahmed,du_author_90,1055
Hassan,du_author_91,1158
Pranjal,du_author_92,2789
Reajul,du_author_93,2790
Nujhat,du_author_94,2791
Shanta,du_author_95,2792
Rashid,du_author_96,1022
Wenhua,du_author_97,2793
Mohammad,du_author_98,1107
Fadzil,du_author_99,2794
M.N.Y.,ju_author_0,2795
J.K.,ju_author_1,2796
Allayear,ju_author_10,2797
Farhana,ju_author_100,2194
Asadur,ju_author_101,2798
Anika,ju_author_102,1757
Mahmudul,ju_author_103,1910
Farzana,ju_author_104,1797
Nurunnabi,ju_author_105,2799
Tahmina,ju_author_106,2376
Nur-A.,ju_author_107,2800
Mahmodul,ju_author_108,2801
Mahfuz,ju_author_109,2802
Aloke,ju_author_11,2803
Mohammad,ju_author_110,1107
Rubaiya,ju_author_111,2804
Alauddin,ju_author_112,2805
Yeasir,ju_author_113,1563
Sharmin,ju_author_114,1700
Khatun,ju_author_115,1262
Aniruddha,ju_author_116,2806
Sushil,ju_author_117,2807
Bouakaz,ju_author_118,2808
Rahman,ju_author_119,986
Krishna,ju_author_12,2809
Sultana,ju_author_120,1153
Tasniya,ju_author_121,2810
Chakraborti,ju_author_122,2811
Mahmuda,ju_author_123,2261
Rakib,ju_author_124,2812
Mohiuddin,ju_author_125,1356
Shakhawat,ju_author_126,1628
Mostafiz,ju_author_127,2198
Rahman,ju_author_128,986
Moushumi,ju_author_129,2813
Mridha,ju_author_13,1433
Yamaguchi,ju_author_130,2814
Hiroyuki,ju_author_131,2815
Kimitaka,ju_author_132,2816
Yamamoto,ju_author_133,2817
Shigeo,ju_author_134,2818
Kazuyoshi,ju_author_135,2819
Yuko,ju_author_136,2820
Hiromitsu,ju_author_137,2821
Shorif,ju_author_138,2822
Chibana,ju_author_139,2823
Jahir,ju_author_14,2824
Motiur,ju_author_140,2825
Mithun,ju_author_141,2826
Motiur,ju_author_142,2825
Hwee,ju_author_143,2827
Preibisch,ju_author_144,2828
Tomancak,ju_author_145,2829
Inaba,ju_author_148,2830
Itakura,ju_author_149,2831
Jugal,ju_author_15,2832
Yoshida,ju_author_150,2833
Kasahara,ju_author_151,2834
Baker,ju_author_153,2835
Iqramul,ju_author_154,2836
Mafiul,ju_author_155,2837
Rabeya,ju_author_156,2838
Goswami,ju_author_157,2839
Rowshon,ju_author_158,2840
Tariqulhasan,ju_author_159,2841
Mridha,ju_author_16,1433
Tanjilur,ju_author_160,2842
Prokash,ju_author_161,2843
Jinsul,ju_author_162,2844
Alamin,ju_author_163,2845
Reduanul,ju_author_164,2846
Mostafezur,ju_author_165,2847
Mostafizur,ju_author_166,2459
Imdadul,ju_author_167,2848
Mostafezur,ju_author_169,2847
Imdadul,ju_author_170,2848
Mostafizur,ju_author_171,2459
Hossain,ju_author_172,1010
Rozario,ju_author_173,1108
Ziarul,ju_author_174,2849
Akkas,ju_author_175,2850
Mithun,ju_author_176,2826
Gauhar,ju_author_177,2851
Mridha,ju_author_18,1433
Debashish,ju_author_180,2852
Mostofa,ju_author_181,2200
Mahbuba,ju_author_182,2725
Mahmuda,ju_author_183,2261
Sushil,ju_author_184,2807
Bouakaz,ju_author_185,2808
Madeena,ju_author_186,2853
Sabrina,ju_author_187,1781
Farhana,ju_author_188,2194
Tanzila,ju_author_189,2854
Sayma,ju_author_190,2855
Madeena,ju_author_191,2853
Abdul,ju_author_192,2210
Uddin,ju_author_193,1033
Azim,ju_author_194,1238
Azim,ju_author_194,1238
Mina,ju_author_195,1568
Mina,ju_author_195,1568
Haque,ju_author_196,1066
Mosaddik,ju_author_198,2856
Shahidul,ju_author_199,2533
Muhammad,ju_author_20,1301
Islam,ju_author_200,1051
Ratna,ju_author_201,2857
Haqu,ju_author_202,2858
Chowdhury,ju_author_203,1032
Bhuiyan,ju_author_204,1450
Siddika,ju_author_206,2859
Faisal,ju_author_207,1120
Abdul,ju_author_208,2210
Rahat,ju_author_209,2860
Toufique-Ul,ju_author_210,2861
Kamelia,ju_author_211,2862
Salma,ju_author_212,2863
Yasmeen,ju_author_213,2864
Raihan,ju_author_215,1230
Monju,ju_author_216,2865
Hasan,ju_author_217,1052
Habib,ju_author_218,2866
Jabiullah,ju_author_219,2867
Majumder,ju_author_221,1774
Fatema,ju_author_222,1415
Hossen,ju_author_223,1404
Mumtahina,ju_author_224,2868
Biplob,ju_author_225,2869
Anannya,ju_author_227,2870
Khadija,ju_author_228,2871
Muhammed,ju_author_229,2197
Mehadi,ju_author_230,2872
Martina,ju_author_231,2873
Zubair,ju_author_232,1988
Ehteshamul,ju_author_233,2874
Mohammad,ju_author_234,1107
Gausul,ju_author_235,2875
Sarwar,ju_author_236,1219
Shaheen,ju_author_237,2876
Al-Amin,ju_author_238,2877
Biswas,ju_author_24,1165
Jannatul,ju_author_240,2764
Mahmuda,ju_author_241,2261
Tarek,ju_author_243,2878
Rabindra,ju_author_244,2879
Farruk,ju_author_245,2880
Shorif,ju_author_246,2822
Borucki,ju_author_248,2881
Nowinski,ju_author_249,2882
Krishna,ju_author_25,2809
Sayma,ju_author_250,2855
Gomes,ju_author_251,1084
Uddin,ju_author_253,1033
Abdullah-Al-Wadud,ju_author_254,2883
Chung,ju_author_255,2884
Muntasir,ju_author_256,2603
Maaruf,ju_author_257,2885
Aminul,ju_author_258,2886
Khundker,ju_author_259,2887
Manoj,ju_author_26,2888
Arif,ju_author_260,2889
Rofiqun,ju_author_262,2890
Shioyama,ju_author_264,2891
Kawai,ju_author_265,2892
Son,ju_author_266,2893
Mita,ju_author_267,2894
Mita,ju_author_267,2894
Firoz-Ul-Amin,ju_author_269,2895
Muhammad,ju_author_27,1301
Zahidur,ju_author_270,2896
Chakraborty,ju_author_271,1741
Toufik,ju_author_273,2897
Sayed,ju_author_274,1008
Mahmood,ju_author_275,1596
Mohammad,ju_author_276,1107
Dewan,ju_author_278,2398
Mohammad,ju_author_279,1107
Yousuf,ju_author_28,1434
Chowdhury,ju_author_280,1032
Dewan,ju_author_281,2398
Nouria,ju_author_282,2898
Dewan,ju_author_284,2398
Israt,ju_author_286,1534
Meng,ju_author_287,2899
Peck,ju_author_288,2900
Prodhan,ju_author_289,2901
Mohammad,ju_author_29,1107
Israt,ju_author_290,1534
Prodhan,ju_author_291,2901
Yasmeen,ju_author_293,2864
Farzana,ju_author_295,1797
Sharwardy,ju_author_296,2902
Ahmmed,ju_author_297,1459
Tahmid,ju_author_298,2127
Chowdhury,ju_author_299,1032
Choudhury,ju_author_3,1067
Chowdhury,ju_author_30,1032
Chakraborty,ju_author_301,1741
Dewan,ju_author_302,2398
Rakib,ju_author_303,2812
Aktaruzzaman,ju_author_306,2631
Muhammad,ju_author_307,1301
Sarkar,ju_author_308,1049
Hossain,ju_author_31,1010
Mahmud,ju_author_310,1039
Israt,ju_author_311,1534
Sarwar,ju_author_312,1219
Mahjabin,ju_author_313,2903
Meng,ju_author_314,2899
Zahidur,ju_author_315,2896
Aparna,ju_author_316,2904
Ezharul,ju_author_317,2905
Shahnaj,ju_author_319,2906
Sultana,ju_author_32,1153
Rozario,ju_author_320,1108
Rumana,ju_author_33,2907
March,ju_author_334,2908
Ahammad,ju_author_336,2909
LDA,ju_author_338,2910
LDA,ju_author_338,2910
Mallik,ju_author_34,2911
Vol.,ju_author_342,2912
No.,ju_author_343,2913
No.,ju_author_343,2913
Rubayat,ju_author_348,2914
Al-Amin,ju_author_349,2877
Chakraborty,ju_author_350,1741
Shamima,ju_author_351,2712
Akkas,ju_author_352,2850
Hossain,ju_author_357,1010
Mahbub,ju_author_359,1127
Muntarina,ju_author_36,2915
Osman,ju_author_360,2422
Shameem,ju_author_361,2916
Shamimul,ju_author_362,2917
Nayan,ju_author_363,2918
Moazzam,ju_author_365,2919
Humayun,ju_author_366,1500
Ashrafi,ju_author_367,2920
Mostafiz,ju_author_37,2198
Azad,ju_author_370,1087
Azad,ju_author_370,1087
M.A.K.,ju_author_371,2921
pp.pp.,ju_author_377,2922
https://doi.org/10.46338/ijetae1122_04,ju_author_378,2923
Sumaita,ju_author_38,2924
pp.63-73,ju_author_381,2925
https://doi.org/10.46338/ijetae0922_07,ju_author_382,2926
M.S.;,ju_author_384,2927
T.T.;,ju_author_385,2928
M.A.K.,ju_author_386,2921
M.A.K.,ju_author_386,2921
https://doi.org/10.1016/j.jksuci.,ju_author_389,2929
Fahmida,ju_author_39,2102
Kalam,ju_author_390,2720
Krisna,ju_author_391,2930
Imdadul,ju_author_392,2848
pp.1140-1150,ju_author_397,2931
http://doi.org/10.11591/ijeecs.v21.i2.pp1140-1150,ju_author_398,2932
Kalam,ju_author_399,2720
Ameer,ju_author_4,2933
Biswas,ju_author_40,1165
Trung,ju_author_400,2934
Hoon,ju_author_401,2935
pp.1-13,ju_author_406,2936
pp.1-13,ju_author_406,2936
Khandaker,ju_author_408,2937
Ohiduzzaman,ju_author_41,2938
pp.217-221,ju_author_411,2939
Kalam,ju_author_413,2720
Jugal,ju_author_414,2832
Imdadul,ju_author_415,2848
pp.60-72,ju_author_419,2940
Mahmudul,ju_author_42,1910
Sanjit,ju_author_421,2941
Krisna,ju_author_422,2930
pp.84-92,ju_author_426,2942
Shiming,ju_author_43,2943
pp.56-61,ju_author_430,2944
Seokhoon,ju_author_432,2945
Sunghwan,ju_author_433,2946
Sensors,ju_author_435,2947
pp1827-1845,ju_author_436,2948
Mollah,ju_author_438,2949
Mollah,ju_author_438,2949
M,ju_author_439,2405
M,ju_author_439,2405
Sharmin,ju_author_44,1700
M,ju_author_440,2405
M,ju_author_440,2405
Vasilakos,ju_author_441,2950
A,ju_author_442,2951
A,ju_author_442,2951
pp34�42,ju_author_446,2952
pp34�42,ju_author_446,2952
Mohammad,ju_author_45,1107
pp38-54,ju_author_451,2953
pp38-54,ju_author_451,2953
Jakaria,ju_author_459,2954
Khatun,ju_author_46,1262
Sarker,ju_author_460,1137
Moontari,ju_author_464,2955
Bishal,ju_author_466,2083
Zahid,ju_author_47,2145
